mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_47005,O=C1OCC2CCC1C2,2.62417,1.7567,1.41829,4.5519,73.92,-0.2548,0.0188,0.2736,981.9371,0.163172,-423.086959,-423.07973899999996,-423.078795,-423.118817,28.498,-1899.888291503,-1912.244571222,-1922.91347924,-1770.3685513760001
gdb_122183,CC1(CCC1)CCCO,3.6387699999999996,0.68724,0.66959,1.3130000000000002,89.33,-0.2615,0.0795,0.3409,1822.9307,0.227964,-389.482669,-389.471998,-389.471054,-389.518863,39.539,-2283.847870914,-2299.3705610470997,-2313.597445095,-2117.1921481670997
gdb_78083,CC1C2C(CC12C)C#C,2.65568,1.21549,0.9923299999999999,0.9601,89.81,-0.2424,0.0535,0.2959,1295.3247,0.180797,-349.901076,-349.89164300000004,-349.89069900000004,-349.934779,36.429,-2056.2541216679997,-2069.0000844761,-2080.8549845039997,-1915.0332212181
gdb_21202,CNc1nnn(n1)C,7.141139999999999,1.32818,1.14078,2.3499,65.44,-0.217,-0.0105,0.2064,1032.8168,0.120298,-392.147985,-392.140063,-392.139119,-392.180619,27.193,-1372.0189355769999,-1380.377982966,-1388.675534473,-1271.141216246
gdb_13758,NC(=O)N1CC1C=O,3.22512,1.9259099999999998,1.56024,3.8539,59.37,-0.2485,-0.0398,0.2087,834.7364,0.106228,-415.871967,-415.864029,-415.863085,-415.90470600000003,28.002,-1371.961204749,-1379.422286759,-1387.126842261,-1278.247128162
gdb_15878,CC1OC(C)C1C=O,2.3576099999999998,1.9967,1.25995,1.4186,68.54,-0.2433,-0.0325,0.2108,1004.4956,0.15171700000000002,-384.936725,-384.928038,-384.927094,-384.970669,30.956999999999997,-1709.4631553451002,-1720.009699108,-1730.08623863,-1590.3795173970002
gdb_84112,CC1=CC(O)C2CC1C2,2.41379,1.62055,1.2005700000000001,1.9816,83.96,-0.2312,0.0146,0.2459,1120.5465,0.18423299999999998,-387.09258,-387.084422,-387.08347799999996,-387.124753,33.032,-2039.748752441,-2053.2941617151,-2065.149061743,-1897.3117395489999
gdb_82965,CC1C2CC3CC=C1C23,2.9091099999999996,1.7284,1.44025,0.7027,87.72,-0.2133,0.0057,0.21899999999999997,1007.7625,0.184665,-349.91208,-349.904791,-349.903846,-349.94324,30.686999999999998,-2063.159230704,-2077.2505728081,-2089.104845327,-1920.3425748671
gdb_51751,O=CCC1CCC1C#N,2.69335,1.0647,0.84598,3.6059,77.02,-0.2604,-0.035,0.2254,1346.5870000000002,0.146984,-401.96283900000003,-401.953801,-401.952857,-401.998043,31.903000000000002,-1810.0735558420001,-1820.400471455,-1830.4763834679998,-1689.286858468
gdb_13406,CCCC1COCO1,5.59744,1.0092,0.9200200000000001,1.2906,71.25,-0.2516,0.0881,0.3397,1309.0472,0.177385,-386.146406,-386.137751,-386.136807,-386.18068,30.656999999999996,-1840.6972500601,-1853.040979599,-1864.303511131,-1708.4497283101
gdb_133615,C(C#CC#N)C(F)(F)F,4.805969999999999,0.66627,0.65489,4.0403,61.12,-0.3026,-0.0569,0.2457,1566.1488,0.061736,-545.904666,-545.896425,-545.89548,-545.9390070000001,28.186,-1211.2235193811,-1215.8294354411,-1221.75374791,-1136.443271851
gdb_125926,CC1CC2=CON=C2O1,4.519480000000001,1.27732,1.0412700000000001,4.9324,70.58,-0.2447,-0.0042,0.2405,1113.8903,0.12598199999999998,-437.880206,-437.873047,-437.87210300000004,-437.912191,27.506,-1621.8873717960998,-1631.6156438229998,-1640.505563826,-1512.1956610511
gdb_26868,CC1=C(N)OC(=N)C=N1,3.04427,1.47343,0.9997799999999999,4.7954,82.14,-0.1961,-0.0474,0.1486,1140.6554,0.12434,-434.098771,-434.09030700000005,-434.089363,-434.131892,31.705,-1598.163766542,-1607.072511815,-1615.962431818,-1488.824715855
gdb_77287,OC1C(NC=O)C1C=O,2.1806099999999997,1.17216,0.8949,4.8301,69.15,-0.2462,-0.0312,0.215,1292.0035,0.12240899999999999,-475.0281,-475.01894000000004,-475.01799500000004,-475.06309500000003,32.234,-1578.0163350789999,-1586.4883340879999,-1595.3776265820002,-1469.9574027520002
gdb_52072,N=COCC1(CC1)C=O,2.68667,1.13057,0.91814,3.9445,75.84,-0.2553,-0.0311,0.2243,1303.9574,0.14604,-439.07861900000006,-439.06933499999997,-439.068391,-439.113788,32.966,-1746.050695099,-1756.2226159891,-1766.298528002,-1624.986011238
gdb_84253,OC1C=C2CC3CC1C23,3.30479,1.6418,1.40609,0.5760000000000001,80.95,-0.2192,0.0006,0.2197,970.1181,0.161133,-385.833021,-385.825967,-385.825023,-385.864035,29.517,-1877.2157638239999,-1889.6768375460001,-1900.345745564,-1747.422429773
gdb_31613,Cn1cc(cc1CO)O,2.36877,1.31237,0.85435,3.1709,76.41,-0.1766,0.0483,0.2249,1313.5613,0.146393,-439.10104299999995,-439.091157,-439.090213,-439.136833,34.787,-1760.121956915,-1769.9161173870002,-1779.9920293999999,-1639.4469561429999
gdb_66441,CC12C3C4C1C2(O)C34O,2.62716,1.69156,1.35921,0.2479,72.13,-0.2126,0.0637,0.2762,995.4676,0.133403,-421.70788200000004,-421.69968,-421.69873600000005,-421.739958,32.417,-1662.3566822241,-1672.3196426170998,-1681.802558625,-1546.3447008310998
gdb_95170,CC1COC2CC2(O)C1,2.6109299999999998,1.40077,1.06477,1.6657,77.53,-0.2182,0.0733,0.2915,1197.7734,0.182571,-424.21283700000004,-424.204102,-424.20315800000003,-424.24573399999997,34.641,-1978.5352494910999,-1991.717958563,-2003.572858591,-1836.2965294430999
gdb_4505,Cc1nc(c(o1)O)N,3.61531,1.84125,1.23547,0.8794,61.34,-0.1888,0.0188,0.2076,933.8056,0.10696800000000001,-415.892007,-415.884026,-415.883082,-415.92418,28.659000000000002,-1384.5364851089998,-1391.9705842320002,-1399.675139734,-1290.467238428
gdb_37539,C1C=CC23C4OC2C4N13,4.1189,1.6895200000000001,1.4440600000000001,1.8159,73.7,-0.2152,-0.0019,0.2134,893.5341,0.124855,-400.607349,-400.601264,-400.60032,-400.637461,25.831,-1587.3430013460998,-1597.7458455481,-1606.635765551,-1476.731989916
gdb_120464,CCOC1CN(C)C1=O,3.59571,0.9053200000000001,0.7895300000000001,2.6377,79.02,-0.2294,0.0275,0.2569,1525.1959,0.169363,-440.299512,-440.28940700000004,-440.28846200000004,-440.335512,34.878,-1884.320420722,-1895.754262211,-1907.015538725,-1750.4062350681
gdb_119579,COCC12CN1CC2C,2.66645,1.1008799999999999,0.96147,1.8832,83.16,-0.2286,0.0846,0.3132,1377.6403,0.193235,-404.294087,-404.28443500000003,-404.283491,-404.32887400000004,35.551,-2017.2494172460001,-2030.745253309,-2043.1931493420002,-1869.459125075
gdb_110365,CCN1C2C1C1CC2C1,4.281619999999999,1.09558,1.05979,1.046,86.93,-0.2125,0.0952,0.3077,1264.3164,0.19625599999999999,-367.160346,-367.152555,-367.151611,-367.192579,31.91,-2070.00158884,-2084.6658466610997,-2097.113742694,-1920.864662355
gdb_6250,CC(=N)OC(=O)C=O,5.1565900000000005,1.1689200000000002,1.07456,3.7649,57.39,-0.2737,-0.0945,0.1793,1071.8133,0.092167,-435.765726,-435.757287,-435.75634299999996,-435.79994400000004,27.968000000000004,-1317.564959575,-1323.823106832,-1330.934666329,-1231.516532932
gdb_85612,CC1OC(=N)CCC=C1,1.99242,1.87473,1.14814,2.5874,81.81,-0.2495,0.0097,0.2591,1129.6488,0.171992,-403.16224500000004,-403.153488,-403.152544,-403.196564,32.994,-1934.859995582,-1947.140346712,-1958.402250735,-1800.1469909710002
gdb_122539,COCCC1CC1CO,4.548,0.55598,0.52763,0.7444,84.26,-0.251,0.078,0.32899999999999996,2142.9261,0.203713,-425.39268799999996,-425.381682,-425.380738,-425.430239,38.425,-2091.0507507361,-2104.5854923571,-2117.626384395,-1938.361495802
gdb_23788,c1c(nc(nn1)F)N,3.9920699999999996,2.0058599999999998,1.33521,5.9256,56.02,-0.2426,-0.057999999999999996,0.1846,807.3694,0.073035,-434.891029,-434.884628,-434.88368399999996,-434.921642,23.405,-1126.83046148,-1132.589739082,-1138.515306569,-1051.565777002
gdb_75514,CC1=CNCC=CC1=O,2.5172,1.62316,1.03152,5.4635,83.93,-0.2076,-0.0454,0.1622,1148.0858,0.149142,-401.979887,-401.971431,-401.970487,-402.012848,31.95,-1820.7713292741,-1831.4634551251002,-1841.539367138,-1698.5771292131
gdb_83739,CC1C2OCC3(CC3)C12,2.58012,1.57104,1.31349,1.4113,81.62,-0.2323,0.0851,0.3174,1082.0894,0.183186,-387.062468,-387.054127,-387.053183,-387.095252,32.751999999999995,-2020.8532014331,-2034.28377656,-2046.138676588,-1878.79959654
gdb_41828,C1OC2COCCC1O2,2.42245,2.0023,1.51744,1.4335,69.85,-0.2379,0.0754,0.3133,941.415,0.162761,-460.165442,-460.158363,-460.15741799999995,-460.196817,28.274,-1812.4612275871,-1824.9053585661,-1835.5736390751001,-1682.3823769411
gdb_5301,CC(C)c1ccc[nH]1,4.25655,1.46925,1.20926,1.8453,77.98,-0.1937,0.0489,0.2426,1050.0784,0.16663,-327.973794,-327.965596,-327.964652,-328.00668199999996,31.092,-1857.129200734,-1868.8717766511,-1879.5413121779998,-1730.9013728210998
gdb_117143,CN(C=O)C(=N)CCO,4.1338,0.75984,0.65122,4.7073,75.43,-0.2466,-0.0155,0.2311,1658.3801,0.157935,-456.36354900000003,-456.35321500000003,-456.352271,-456.40037699999993,35.783,-1775.9000432110001,-1786.301004886,-1796.969912904,-1648.882808976
gdb_131826,c1c(nnn1CCO)O,5.42318,0.78392,0.7290399999999999,1.7887,67.94,-0.2283,-0.0039,0.2244,1498.0129,0.12488900000000001,-471.19231900000005,-471.18372,-471.182776,-471.22667300000006,30.75,-1520.190125711,-1529.01352976,-1537.9034497629998,-1411.3687699491
gdb_106418,COC12CC(C1)C21CN1,2.69734,1.46533,1.22551,2.0715,80.03,-0.2362,0.0878,0.324,1115.4393,0.171057,-403.056561,-403.048167,-403.047223,-403.089612,32.411,-1868.5423344260998,-1881.0504713229998,-1892.312375346,-1733.0336484031
gdb_117845,CCCC(CO)(CO)O,2.35748,0.9802299999999999,0.8390299999999999,2.1193,78.28,-0.2549,0.0638,0.3187,1514.4243,0.202704,-462.557526,-462.545935,-462.54499100000004,-462.594441,41.736999999999995,-2057.8122265151,-2070.979247862,-2084.0201399000002,-1904.467852185
gdb_44544,O=C1CC2C3CC3N2C1,3.49875,1.42204,1.32074,2.5836,74.31,-0.2163,-0.0224,0.1938,1009.9222,0.14907,-401.926336,-401.919248,-401.918304,-401.958471,28.459,-1787.1675948151,-1798.7181529781,-1808.7940649910001,-1664.45507232
gdb_66276,NC1(CCOC1=O)C#C,2.0760400000000003,1.64461,1.4449299999999998,3.1027,69.94,-0.2467,-0.0062,0.2405,1009.7497,0.124051,-437.883482,-437.87490199999996,-437.873958,-437.91653899999994,31.965,-1623.9430912801001,-1632.7796730179998,-1641.669593021,-1514.924070183
gdb_73891,NC1=C(C=O)C2CC2C1,2.23195,1.65169,1.0281799999999999,5.3088,82.95,-0.2058,-0.0307,0.1751,1153.3416,0.148591,-401.97021,-401.962046,-401.961102,-402.00273,31.781999999999996,-1814.698924681,-1825.57428316,-1835.650195173,-1692.227993151
gdb_112839,CCC1CC(O)C2NC12,2.9148,1.14575,0.9381799999999999,2.2981,81.11,-0.2354,0.0719,0.3072,1334.1502,0.19584000000000001,-404.340465,-404.331557,-404.33061299999997,-404.374109,34.662,-2046.3520296481,-2060.314732407,-2072.76262844,-1897.84449469
gdb_21047,CN1N=C(N)OC1=N,3.955,1.8927900000000002,1.29292,3.1346,62.22,-0.1917,0.0375,0.2292,896.4376,0.107964,-412.052187,-412.044376,-412.043432,-412.084738,27.831999999999997,-1324.17576689,-1331.7159150339999,-1339.420470536,-1229.983528445
gdb_70410,CC12CC1OC2(C)C=O,2.24853,1.57482,1.41686,3.4336,75.52,-0.2352,-0.0293,0.2059,1055.9731,0.155905,-422.995246,-422.986057,-422.985113,-423.02891500000004,34.306,-1842.3375585861,-1853.4582730841,-1864.1271811021,-1713.954237258
gdb_21217,CNC1=NOC(=N)O1,7.0288,1.36519,1.1528200000000002,3.9567,58.18,-0.2305,0.0279,0.2584,980.4227,0.095657,-431.90460599999994,-431.897242,-431.89629699999995,-431.936487,26.024,-1243.8382996560001,-1250.770391579,-1257.881323567,-1155.963194314
gdb_130559,C#CC(=O)n1ncnn1,3.78815,1.37201,1.00721,1.5701,66.04,-0.3021,-0.1032,0.1989,1052.3054,0.065499,-447.676649,-447.669421,-447.668476,-447.70913600000006,25.186,-1185.359480928,-1190.600436096,-1196.5247485651,-1108.741887046
gdb_74385,CC1=CC2(C)C3OC1C23,3.03796,1.60812,1.23595,1.431,80.86,-0.2147,0.0097,0.2243,1068.4459,0.158709,-385.855118,-385.847182,-385.84623799999997,-385.887046,31.639,-1891.0818301970999,-1902.9894409811,-1913.6583489989998,-1761.8620393720998
gdb_87412,CC1CC11C2C3OC1C23,3.4215400000000002,1.38505,1.31135,1.6280000000000001,78.75,-0.2276,0.0809,0.3085,1059.0655,0.159003,-385.800232,-385.792671,-385.791727,-385.832086,30.421,-1856.6403712231,-1868.7832978821,-1879.4522059,-1727.3741447321
gdb_6081,CC([NH3+])C#CC([O-])=O,4.777340000000001,0.8745299999999999,0.76108,5.3366,68.12,-0.2611,-0.0394,0.2217,1435.0806,0.11751600000000001,-399.793927,-399.784876,-399.783932,-399.829119,31.186999999999998,-1471.5945737330999,-1479.2464184791,-1487.543969986,-1373.0424027561
gdb_32420,CCc1c[nH]c(c1C)O,2.8243400000000003,1.21269,0.9142600000000001,0.7813,82.52,-0.1746,0.057999999999999996,0.2325,1317.4731,0.16989100000000001,-403.194383,-403.184234,-403.18329,-403.22955,36.804,-1955.0268798241,-1966.4337384260998,-1977.695642449,-1820.8460028451002
gdb_46154,O=C1CNC(CO1)C#N,4.713419999999999,1.0197200000000002,0.86665,0.5102,66.29,-0.2546,-0.0118,0.2427,1236.7127,0.114148,-453.97487800000005,-453.96694699999995,-453.966003,-454.007926,28.66,-1532.6907325,-1541.045387326,-1549.3423113239999,-1430.0434377889999
gdb_89844,CC1CC2(CO2)CC1C,2.76572,1.25899,1.07374,1.8292,84.96,-0.2535,0.0721,0.3257,1255.3196,0.20573699999999998,-388.29490899999996,-388.285737,-388.284792,-388.328669,35.908,-2166.3694009881,-2181.0556216241002,-2194.095886153,-2011.557283107
gdb_133423,c1c(nnc(n1)F)C=O,5.55561,1.0495700000000001,0.88279,3.7371,61.74,-0.2697,-0.11199999999999999,0.1577,1149.0282,0.06518099999999999,-492.83842599999997,-492.83156900000006,-492.830625,-492.87044000000003,24.151999999999997,-1202.2444931001,-1207.7182541071002,-1213.643194085,-1125.469394459
gdb_29926,Cn1ccc(c1C#N)O,2.03874,1.95275,1.00371,3.9122,77.17,-0.2175,-0.0167,0.2008,1109.8938,0.113544,-416.859536,-416.851019,-416.850075,-416.893605,30.423000000000002,-1596.988442185,-1604.9760042460998,-1613.272928244,-1495.237857835
gdb_67915,CC12CC(=N)N1C2C#N,2.1309299999999998,1.78793,1.2030100000000001,4.8279,75.67,-0.2619,-0.0171,0.2448,1055.8473,0.12376600000000001,-396.903684,-396.895444,-396.8945,-396.936462,30.776,-1612.420771022,-1621.47070582,-1630.360625823,-1503.1225084201
gdb_78389,CC1(C)C2C3C(O)C3N12,2.9125,1.52894,1.19775,1.2465,79.48,-0.2161,0.0531,0.2692,1095.2771,0.16931500000000002,-403.037537,-403.02876499999996,-403.027821,-403.070493,34.544000000000004,-1856.6046032101,-1868.8755417051002,-1880.1374457279999,-1721.0363038321
gdb_97107,CN=C1OCC11OC1C,2.52244,1.35104,0.9955700000000001,2.1639,76.53,-0.2546,0.0066,0.2612,1236.8117,0.145622,-439.05863899999997,-439.04942800000003,-439.048484,-439.092982,32.781,-1733.5130652791001,-1743.730794326,-1753.806706339,-1611.930058984
gdb_76901,CC1C(O)C2OCCC12,2.23259,1.7943,1.4124700000000001,2.0727,76.33,-0.2487,0.064,0.3127,1034.5641,0.1844,-424.22283799999997,-424.21456500000005,-424.213621,-424.255582,32.564,-1984.8109670001002,-1998.28358523,-2010.138485258,-1842.476238075
gdb_97591,CCC#CC(O)C1CO1,4.44256,0.65395,0.61337,1.5645,81.55,-0.2513,0.0397,0.29100000000000004,1874.1416,0.15705,-422.972913,-422.96281,-422.96186600000004,-423.01072800000003,35.396,-1828.3234000891,-1838.8705713610998,-1849.5394793789999,-1702.541731075
gdb_31515,CCc1cc(c(o1)C)O,3.1246400000000003,1.08273,0.85395,1.6085,81.11,-0.1876,0.0276,0.2152,1392.5542,0.157566,-423.068667,-423.05879000000004,-423.057846,-423.10396399999996,35.164,-1888.4098968751,-1899.0988851810998,-1909.767793199,-1761.0481601991
gdb_19844,C1C2OCC3OC3C12,3.3810300000000004,2.58925,1.8360299999999998,2.4461,63.37,-0.2523,0.0826,0.3349,745.0142,0.1323,-383.702262,-383.69615,-383.695206,-383.732217,24.674,-1562.6781325921,-1573.0634065420002,-1581.953954054,-1454.462323015
gdb_4166,CCC(=NO)C1CC1,2.4251099999999997,1.6896099999999998,1.0959,0.8239,75.58,-0.2298,0.0184,0.2482,1127.4889,0.164357,-365.01460299999997,-365.005687,-365.004743,-365.04839,32.849000000000004,-1746.0613627520002,-1757.3527596981,-1768.022295225,-1620.1416417579999
gdb_126623,CCCn1c(ccn1)N,3.10928,1.08703,0.86767,3.2031,82.24,-0.2009,0.0426,0.2436,1386.1403,0.172468,-399.353948,-399.34454700000003,-399.343602,-399.389019,34.266,-1894.28024357,-1906.155851395,-1917.4171279089999,-1759.6789355611
gdb_104191,CC1(O)CCC1(O)CO,2.42464,1.2738200000000002,1.2584,1.3624,74.31,-0.2482,0.0644,0.3126,1163.702,0.17968199999999998,-461.351058,-461.34088899999995,-461.339945,-461.38523200000003,38.898,-1928.5943182171,-1940.8765518741,-1952.7314519021,-1786.9009034901
gdb_11032,CC1C=CC2(O)CC12,4.09821,1.7411900000000002,1.44832,1.2179,72.44,-0.2272,0.0185,0.2457,911.8939,0.15384,-347.79792799999996,-347.79037200000005,-347.789428,-347.82912400000004,29.983,-1759.0426414351,-1770.2995253861,-1780.376064908,-1638.490632427
gdb_36641,C#CCOC1C2CC1O2,5.9183699999999995,0.78668,0.76667,1.4807,75.47,-0.2425,0.0249,0.2675,1474.6847,0.133665,-421.69743200000005,-421.689081,-421.688137,-421.731454,30.898000000000003,-1655.7992131741,-1665.668674726,-1675.151590734,-1541.008364295
gdb_9966,COC1(C)C(C)C1C,2.38275,1.7304099999999998,1.54273,1.022,78.73,-0.2331,0.0794,0.3125,1036.8086,0.197597,-350.19082000000003,-350.180765,-350.179821,-350.22480099999996,36.751,-2004.900667635,-2018.143617571,-2030.5921411129998,-1859.354347648
gdb_112187,COC1CC(=O)C1(C)O,2.6000400000000004,1.23451,1.02914,2.2191,72.75,-0.2409,-0.0312,0.2097,1234.2432,0.155014,-460.157151,-460.146919,-460.145975,-460.19264599999997,36.353,-1807.2585504680999,-1817.7241455701,-1828.3930535881,-1679.765036902
gdb_104976,OCC1(CO1)C(=O)C=O,1.95705,1.6362,1.24576,2.1236,62.02,-0.26,-0.1108,0.1492,1053.8053,0.109052,-494.873775,-494.864646,-494.86370199999993,-494.908423,31.581,-1493.4469471491,-1501.049846193,-1509.3467701910001,-1391.907833332
gdb_53172,CC#CC1C(C)C2CN12,2.8529299999999997,1.08152,0.93279,1.8999,87.65,-0.2261,0.0374,0.2635,1365.2071,0.169875,-365.945023,-365.935441,-365.934497,-365.980886,34.567,-1935.2270883470999,-1946.9903720610998,-1958.252276084,-1801.7389813041
gdb_362,CNC(=O)CO,9.16916,2.0824700000000003,1.7808599999999999,4.3706,47.75,-0.2433,0.0274,0.2707,681.2313,0.106577,-323.644468,-323.636751,-323.635807,-323.67712,24.645,-1185.503807998,-1192.214389244,-1199.327203759,-1103.612000971
gdb_95272,CC1COC2OC=NC12,2.72198,1.8059900000000002,1.2945200000000001,1.0556,70.44,-0.2584,0.0157,0.2741,994.7527,0.150412,-439.118022,-439.110659,-439.10971500000005,-439.149951,28.433000000000003,-1770.7764322260998,-1782.153797905,-1792.2297099179998,-1647.678619205
gdb_111288,CCC1C2OC2(C)C1C,2.78023,1.19838,0.9802200000000001,1.7178,85.82,-0.2424,0.0854,0.3277,1343.4691,0.203873,-388.272222,-388.262223,-388.261278,-388.306742,37.608000000000004,-2152.133104305,-2166.3003749981,-2179.3406395270003,-1997.7978932639999
gdb_54311,CC(=O)C1(CO1)C1CO1,2.77609,1.3993799999999998,1.0424200000000001,1.5927,68.27,-0.2519,-0.0318,0.2201,1146.9294,0.132631,-458.9309,-458.921771,-458.920827,-458.96576600000003,32.269,-1665.6266316231,-1675.0072636641,-1684.490179672,-1551.1093766679999
gdb_33271,N#CC#CC#CC1CO1,15.28294,0.44711999999999996,0.44681000000000004,5.3785,100.38,-0.2701,-0.0869,0.1832,2251.2195,0.07674299999999999,-398.284391,-398.276068,-398.275124,-398.31852599999996,28.373,-1385.3691895521,-1390.8134576360999,-1397.331393619,-1304.0245703731
gdb_101255,CCC(O)C1OC1(C)C,3.15352,0.8569899999999999,0.8214299999999999,1.1273,82.9,-0.2538,0.0687,0.3225,1580.9745,0.20180599999999999,-425.420912,-425.409705,-425.408761,-425.45745999999997,40.615,-2108.761564752,-2122.1701770639997,-2135.2110691021,-1955.442918291
gdb_92688,CC1CC=C(C)C(=O)N1,2.94583,1.29901,0.9354600000000001,3.8107,83.14,-0.2373,-0.024,0.2132,1282.3998,0.171744,-403.214966,-403.205965,-403.205021,-403.24841499999997,34.174,-1967.9428975710998,-1980.0701365051002,-1991.3320405279999,-1832.6839601301
gdb_44121,O=C1CC2C(C#N)N2C1,2.4994,1.6510900000000002,1.34845,4.1296,68.6,-0.2515,-0.0382,0.2133,969.6402,0.113186,-416.816442,-416.80901,-416.808066,-416.848833,27.916999999999998,-1569.9465693391,-1578.6149786651001,-1586.9119026629999,-1467.1430248871
gdb_62095,CC(OCC=O)C(N)=O,3.9505800000000004,0.80256,0.70253,2.9301,69.49,-0.2474,-0.0385,0.2089,1545.2882,0.143982,-476.25348499999996,-476.243128,-476.242183,-476.29049699999996,35.899,-1719.1048311301001,-1728.6028073541,-1738.6780918581,-1598.940622684
gdb_108351,OCC12CCC1C1NC21,2.67708,1.5048700000000002,1.24177,0.9065,77.87,-0.2254,0.0647,0.2901,1083.3964,0.171913,-403.072116,-403.06405,-403.063106,-403.10458700000004,32.082,-1878.3032369210998,-1891.0171967701,-1902.2791007929998,-1742.430595678
gdb_100388,CC(CO)(OC=O)C=O,2.8443099999999997,1.0186,0.92107,2.3408,66.74,-0.2739,-0.0622,0.2116,1297.7152,0.131762,-496.120046,-496.110117,-496.10917300000006,-496.155345,34.64,-1647.6415961741,-1656.519593506,-1666.002509514,-1533.1400289441
gdb_125624,Cc1c(c([nH]n1)N)C#N,2.0072200000000002,1.90235,0.98382,4.8276,75.34,-0.2268,0.0018,0.2286,1132.9106,0.11427999999999999,-413.039256,-413.03061,-413.029666,-413.072554,31.334,-1548.889249826,-1556.7952357170002,-1565.092159715,-1446.294665871
gdb_80366,CC1C2N1CC2(C)C#N,2.30816,1.6902599999999999,1.18616,2.3036,79.18,-0.2482,0.0227,0.2709,1095.6285,0.159133,-382.042285,-382.033517,-382.032573,-382.075306,33.327,-1847.655697361,-1859.0405931481,-1869.709501166,-1718.7615837070002
gdb_29119,c1c(oc(=O)c(=O)o1)O,3.14499,1.51688,1.02339,4.4408,56.22,-0.2423,-0.0838,0.1585,1023.8579,0.063928,-529.681658,-529.6739110000001,-529.672967,-529.715265,26.956,-1236.9011876611,-1241.816465658,-1247.741405636,-1161.1947368471
gdb_48930,O=CC12CC3C4C1C2N34,4.1984699999999995,1.52121,1.3251700000000002,2.7425,72.31,-0.2415,-0.0298,0.2118,942.4282,0.125359,-400.699734,-400.693092,-400.69214700000003,-400.73087599999997,26.296999999999997,-1645.315420311,-1655.3687419999999,-1664.258034494,-1535.3507431510998
gdb_129505,c1(nnn(n1)C(=O)N)N,4.61839,1.16372,0.93019,1.8841,63.28,-0.2444,-0.053,0.1914,1155.6725,0.09059299999999999,-482.265758,-482.257712,-482.25676699999997,-482.29880599999996,28.979,-1257.137097893,-1263.6406011689999,-1270.750905648,-1166.88436095
