mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_46437,N=C1OCC2(NC12)C#N,3.9659800000000005,1.2099,1.09643,1.0309,69.49,-0.2729,-0.0211,0.2518,1075.2186,0.102877,-432.862842,-432.855586,-432.854642,-432.89476399999995,27.171999999999997,-1450.458815595,-1458.3484862521,-1466.052414245,-1353.738343389
gdb_82069,CC1C(C2CN12)C(C)=O,2.69075,1.3263,1.01144,3.5476,79.45,-0.2346,-0.0144,0.2203,1231.9928,0.169255,-403.124242,-403.114967,-403.114023,-403.158787,34.145,-1911.012771055,-1922.9680725229998,-1934.229976546,-1776.4415834781
gdb_19338,N#CC12OC1C1CC21,5.24009,1.6923400000000002,1.5245799999999998,4.3104,62.63,-0.2587,-0.0135,0.2451,812.5481,0.095412,-361.38941800000003,-361.383223,-361.382279,-361.41963300000003,24.125,-1354.7800083289999,-1362.4475408,-1369.559100297,-1266.731710503
gdb_70112,CC12OC1C=CC2C#C,2.44767,1.6836400000000002,1.23817,1.9936,78.28,-0.248,-0.0055,0.2425,1048.492,0.134276,-384.644934,-384.636675,-384.635731,-384.67751,31.939,-1759.532098455,-1769.4599183441,-1778.942834352,-1644.0898952339999
gdb_84880,CC1N=COCC1(C)C,2.09364,1.74062,1.3221100000000001,2.0077,81.68,-0.2423,0.0299,0.2722,1102.45,0.194525,-404.373579,-404.364377,-404.363433,-404.40665099999995,35.93,-2067.131362674,-2080.909577787,-2093.35747382,-1918.2648925679998
gdb_95242,CC1CCC2OC2CO1,2.7582400000000002,1.43482,1.0803399999999999,2.4638,78.67,-0.2492,0.0785,0.3276,1179.235,0.183456,-424.21692699999994,-424.208544,-424.2076,-424.24976,32.724000000000004,-1981.1017613011,-1994.5053535410998,-2006.3602535691,-1838.822880677
gdb_127628,Cn1c2c(cn1)nn[nH]2,3.59407,1.67839,1.15248,4.8677,69.86,-0.2457,-0.0213,0.2245,979.4295,0.10388800000000001,-429.02361399999995,-429.016443,-429.01549900000003,-429.056134,26.022,-1390.469582704,-1398.411964117,-1406.11589211,-1293.7641707139999
gdb_113804,CC1CC1C1NC1CO,3.9364199999999996,0.79035,0.71734,2.3622,83.75,-0.2412,0.0699,0.3111,1641.0475,0.194131,-404.303296,-404.293453,-404.292509,-404.33909700000004,36.409,-2023.0281476270002,-2036.4041294710998,-2048.852025504,-1875.8741495820002
gdb_42727,O=C1C2CC(C2)C11CC1,2.59139,1.8063,1.41185,3.0681,79.83,-0.2317,-0.0037,0.228,989.203,0.161378,-385.888415,-385.881192,-385.880248,-385.91986099999997,29.451999999999998,-1911.9759973701,-1924.3310220710998,-1934.999930089,-1782.453747207
gdb_90042,CC1CC23CC(C)(O2)C13,2.82535,1.58286,1.26488,1.6594,84.33,-0.2228,0.076,0.2988,1094.5510000000002,0.180983,-386.978189,-386.969765,-386.96882,-387.01043300000003,34.061,-1967.9673704221,-1981.3458623021,-1993.2001348210001,-1825.5749106691
gdb_103360,CCC1(O)C2OC1C=C2,3.18745,1.4234,1.27491,1.9811,74.91,-0.2323,0.0046,0.2369,1067.912,0.157996,-422.97549100000003,-422.967066,-422.966122,-423.00823399999996,32.977,-1829.941118291,-1841.541249665,-1852.2101576829998,-1700.976723629
gdb_94810,CC1OCC2(CC2)C1O,2.31717,1.6352,1.23401,1.4625,77.93,-0.2403,0.0591,0.2993,1106.7207,0.182013,-424.214947,-424.205671,-424.20472699999993,-424.249879,34.913000000000004,-1979.8592934811,-1992.7025201841,-2004.5574202120001,-1838.8975542481
gdb_81257,CC1C2CC1C(=O)C2=O,2.7709099999999998,1.48689,1.2276,4.8913,73.29,-0.2258,-0.0718,0.154,1058.9193,0.136404,-421.839771,-421.83207400000003,-421.831129,-421.87186399999996,29.673000000000002,-1745.1182167251002,-1755.3980691631,-1764.880357662,-1629.1169029851
gdb_110032,CN1CCC(=O)C1CO,1.93382,1.7116099999999999,1.13489,4.0532,75.74,-0.2377,-0.0218,0.2158,1153.9099,0.170766,-440.300949,-440.29189800000006,-440.290953,-440.33487699999995,33.792,-1885.222151155,-1897.31738713,-1908.578663644,-1750.0077668529998
gdb_17016,O=CC1C2CC1C2=O,5.87188,1.43446,1.37595,1.5469,62.99,-0.2532,-0.0426,0.2107,880.9697,0.10676,-382.50582799999995,-382.499118,-382.498174,-382.536977,24.774,-1439.7566496001,-1447.9895676801002,-1455.694123182,-1345.6610475411
gdb_32219,CCc1c(nccn1)C,2.5346900000000003,1.51245,1.0305600000000001,0.7956,85.35,-0.2389,-0.0391,0.1997,1195.1509,0.160304,-382.136367,-382.12767599999995,-382.126732,-382.17017799999996,32.039,-1906.692999099,-1918.1262130791001,-1928.7951210970002,-1778.2946175551
gdb_20534,CC(C)c1ccn[nH]1,4.34821,1.3619299999999999,1.34063,2.7241,73.45,-0.231,0.0278,0.2588,1017.947,0.155449,-344.01723599999997,-344.009187,-344.008243,-344.050427,29.643,-1735.7852753681,-1746.7321698731,-1756.808709395,-1616.1249566491
gdb_125892,CC1CC2=C(C)C=NN12,3.5605300000000004,1.2778200000000002,1.0049,2.9231,83.89,-0.2213,0.0352,0.2565,1225.7013,0.160417,-382.070195,-382.061557,-382.060613,-382.10456899999997,31.474,-1865.1694735510998,-1876.6359455081,-1887.304853526,-1737.1243795741
gdb_62845,CC1(O)C2OC11CNC21,2.67771,1.8173,1.48917,0.5536,73.47,-0.2189,0.0373,0.2562,951.1833,0.145176,-438.90165199999996,-438.893524,-438.89258,-438.933541,32.599000000000004,-1635.0023098960999,-1645.8996311901,-1655.975543203,-1511.879396515
gdb_36293,N#CCN1C2CC1CC2,3.84669,1.09159,1.0286899999999999,4.5206,79.54,-0.2334,0.027000000000000003,0.2604,1215.1601,0.161676,-382.04868500000003,-382.041035,-382.040091,-382.081252,29.96,-1851.671754961,-1863.75820581,-1874.4271138279998,-1722.492752221
gdb_128592,Cc1ncc(nn1)OC,5.05494,1.0781399999999999,0.89856,1.5719999999999998,76.11,-0.2316,-0.0642,0.1674,1273.1702,0.12406099999999999,-434.08408,-434.07569000000007,-434.074745,-434.11748099999994,29.896,-1588.945031823,-1597.9002127621,-1606.789505256,-1479.781683656
gdb_91939,CC1CC2OC2C1(C)C,2.06703,1.7022700000000002,1.2976299999999998,1.7971,83.94,-0.2524,0.0762,0.3286,1133.5963,0.20530900000000002,-388.293793,-388.284602,-388.283658,-388.327078,36.515,-2165.669100944,-2180.3433989091,-2193.384290947,-2010.5589162879999
gdb_89115,CC1OC1CCCC=O,5.52948,0.52672,0.51103,3.2582,81.35,-0.2492,-0.0207,0.2286,2140.0152,0.179479,-424.22239299999995,-424.21196399999997,-424.21102,-424.259708,36.086,-1984.5317254951,-1996.6514343211,-2008.5063343489999,-1845.065340209
gdb_77786,CC1N2C(=O)CC12C#N,2.84229,1.37408,1.09639,3.8237,71.77,-0.2713,-0.042,0.2293,1092.6449,0.11159200000000001,-416.802144,-416.79400499999997,-416.79306099999997,-416.834913,29.978,-1560.9744456570002,-1569.19920612,-1577.4961301179999,-1458.4080996070002
gdb_45463,O=C1OC2CNC2C1=O,2.8449,1.7180799999999998,1.2348700000000001,6.0968,62.24,-0.2427,-0.0822,0.1605,965.4384,0.102122,-473.835246,-473.82822300000004,-473.82727800000004,-473.867074,26.281,-1457.3413343070001,-1465.377214561,-1473.080515045,-1360.6660427491001
gdb_35841,N#CC1CCC=CC=C1,3.29815,1.18846,0.90884,4.1831,85.33,-0.2337,-0.0413,0.1925,1251.3755,0.14993900000000002,-364.84173,-364.83371600000004,-364.83277200000003,-364.874828,30.508000000000003,-1870.752421124,-1881.7225334620002,-1891.798445475,-1748.900213468
gdb_6930,CC1(C)OC1CCO,4.94652,0.94715,0.88497,0.9158,72.21,-0.2572,0.079,0.3362,1363.3369,0.17413399999999998,-386.127365,-386.117578,-386.11663300000004,-386.162134,34.905,-1828.7488511911,-1840.382240542,-1851.644144565,-1696.8119463960002
gdb_6005,CC(C)(C#N)C(=O)N,2.66293,1.90215,1.4616,0.6659999999999999,65.23,-0.265,0.013000000000000001,0.278,912.1952,0.128971,-379.980747,-379.971656,-379.970711,-380.014411,32.649,-1576.5548666181,-1585.070163748,-1593.960083751,-1470.306297756
gdb_89107,CC1CC1CCNC=O,4.14618,0.61023,0.59706,3.6532,84.78,-0.2475,0.0344,0.2819,1941.2147,0.193662,-404.367127,-404.35676800000005,-404.35582400000004,-404.4046,36.784,-2063.082674606,-2076.1348618060997,-2088.582757839,-1916.9778716091
gdb_108756,C[C-]1OC(=O)C=C1C[NH3+],2.45106,1.26483,0.88284,4.9813,75.76,-0.2304,-0.0039,0.2265,1307.6017,0.147266,-439.134424,-439.125325,-439.12438099999997,-439.16855499999997,33.211,-1781.0688348441001,-1791.356844899,-1801.4327569120999,-1659.3527966410002
gdb_101253,CCC(O)C1CC1(C)O,3.1663799999999998,0.87475,0.80718,1.4905,82.8,-0.2453,0.0733,0.3187,1558.0870000000002,0.20231500000000002,-425.416403,-425.405349,-425.404405,-425.45240599999994,40.928000000000004,-2105.9321266711,-2119.43674786,-2132.477639898,-1952.271487805
gdb_121995,CN(CCOC)CC=O,2.50694,0.7206899999999999,0.58741,3.4093,81.43,-0.2285,-0.0259,0.2026,1913.8013,0.190349,-441.45862900000003,-441.44733099999996,-441.446387,-441.49693099999996,38.176,-1983.8251503610002,-1996.2874791010001,-2008.735375134,-1837.9845286531
gdb_70609,CC12CC1CCC21CC1,2.2707599999999997,1.79529,1.28257,0.18,88.77,-0.2376,0.0871,0.3247,1107.9763,0.20734499999999997,-351.15159700000004,-351.143225,-351.142281,-351.183859,34.577,-2213.115683943,-2228.3045392881,-2241.345431326,-2057.619581252
gdb_14526,CC1(CO1)C1CCC1,3.7471900000000002,1.57704,1.31346,1.7009,74.44,-0.2597,0.0876,0.3473,1012.2182,0.176785,-348.980283,-348.972132,-348.971188,-349.012777,31.019000000000002,-1873.129425216,-1885.7900467999998,-1897.0525783320002,-1740.0209611180999
gdb_2408,OC1C2OC1C2=O,6.98835,2.1677400000000002,2.04542,1.4264,47.13,-0.2598,-0.0317,0.2281,615.7009,0.077569,-380.316551,-380.310966,-380.310022,-380.34583100000003,21.045,-1088.4984467061,-1094.7703991610001,-1100.696594157,-1015.4720868310001
gdb_23712,c1cc(ncc1F)N,5.77148,1.50387,1.1942,2.5861,64.34,-0.2114,-0.0232,0.1882,909.9919,0.097355,-402.809032,-402.802666,-402.80172200000004,-402.83935099999997,24.895,-1372.584948695,-1380.144549618,-1387.256109115,-1284.3810286369999
gdb_125932,CC1CC2=NNC=C2O1,4.5309,1.27024,1.0339,0.62,74.75,-0.2022,0.0223,0.2245,1134.548,0.138598,-418.023663,-418.01618199999996,-418.015238,-418.055766,29.005,-1699.636991914,-1710.0517587871,-1719.5346747951,-1583.2817630980999
gdb_126718,CCn1cc(cn1)CO,4.21419,0.87466,0.78122,1.7993,79.56,-0.2318,0.0188,0.2506,1501.1433,0.16028699999999999,-419.226691,-419.21743,-419.21648500000003,-419.262445,32.934,-1826.6962692521,-1837.771175593,-1848.4394561020001,-1699.261114023
gdb_91050,OC1CC2C3NC3C12O,2.12135,1.94147,1.6059999999999999,2.6059,70.24,-0.22399999999999998,0.0589,0.2829,941.5319999999999,0.14812899999999998,-439.00771299999997,-439.000122,-438.99917800000003,-439.039185,31.158,-1701.5565419451002,-1712.790835572,-1722.866747585,-1578.1719573111
gdb_55240,NC(=O)C1CCC(=O)O1,3.0947299999999998,1.28474,1.04326,0.6347,64.34,-0.257,0.0004,0.2574,1126.0755,0.12517999999999999,-475.109154,-475.100907,-475.099963,-475.14289400000007,30.28,-1628.8784495651,-1637.9233642911,-1646.813284294,-1520.0319934431
gdb_101364,CCC(C)C1CC2OC12,3.18358,0.9936,0.8743200000000001,1.7316,85.19,-0.2492,0.0774,0.3266,1442.9564,0.204555,-388.25917999999996,-388.24953500000004,-388.24859100000003,-388.293932,36.355,-2143.9491319271,-2158.3385408061,-2171.379432844,-1989.7595029741
gdb_54201,NC(=O)C1(O)CC2CC12,2.70717,1.53341,1.24017,3.2216,71.64,-0.2334,0.0281,0.2614,1052.5736,0.147405,-439.088084,-439.079552,-439.07860800000003,-439.121002,33.385,-1751.9900677839998,-1762.633875442,-1772.709787455,-1629.512861164
gdb_97189,CN=C1COCC(=O)N1,2.69367,1.35182,0.9293,1.1877,73.7,-0.2575,-0.0219,0.2356,1226.4273,0.136706,-455.182301,-455.17382599999996,-455.17288099999996,-455.215893,30.789,-1662.5079118931,-1672.2983073110001,-1681.78059581,-1546.831020306
gdb_113226,COC1CC1(C)C1CC1,3.0748599999999997,0.9989399999999999,0.94886,1.1339,86.23,-0.228,0.0865,0.3145,1402.1222,0.204171,-388.253314,-388.24334,-388.24239500000004,-388.28809,37.567,-2140.268164133,-2154.4511225511,-2167.49138708,-1986.0935953960998
gdb_73891,NC1=C(C=O)C2CC2C1,2.23195,1.65169,1.0281799999999999,5.3088,82.95,-0.2058,-0.0307,0.1751,1153.3416,0.148591,-401.97021,-401.962046,-401.961102,-402.00273,31.781999999999996,-1814.698924681,-1825.57428316,-1835.650195173,-1692.227993151
gdb_82073,CC1C2CC2N1C(N)=O,2.55861,1.5718,1.13314,3.6215,76.35,-0.225,0.053,0.278,1111.3979,0.159824,-419.210188,-419.20149100000003,-419.20054700000003,-419.243537,33.311,-1816.3404882251,-1827.769309642,-1838.43821766,-1687.3961738510998
gdb_77076,CC1C(CC1(C)C)C#N,2.59255,1.11778,0.9753799999999999,4.4157,87.11,-0.2958,0.0328,0.3286,1337.9260000000002,0.192982,-367.23722000000004,-367.22727799999996,-367.226334,-367.271552,37.615,-2118.240715706,-2131.5552016681,-2144.003097701,-1970.4209306121
gdb_119523,CCCC12CC=CC1N2,4.162380000000001,0.92876,0.84588,1.5011,86.97,-0.22399999999999998,0.0094,0.2334,1462.6339,0.195245,-367.207594,-367.198706,-367.197762,-367.241467,34.243,-2099.650134072,-2113.6260145201,-2126.0739105529997,-1951.5423223471
gdb_84366,CC1C(O)C=CC1(C)O,2.2404599999999997,1.54874,1.22979,2.3769,79.17,-0.251,0.0043,0.2552,1125.1977,0.180946,-424.23624900000004,-424.226582,-424.225638,-424.26986600000004,37.53,-1993.2264901991,-2005.8243608829998,-2017.679260911,-1851.4395766310001
gdb_106936,COC12CC1C(=O)NC2,4.02759,1.1449799999999999,1.0204600000000001,4.4607,72.58,-0.2384,0.0274,0.2659,1189.2128,0.14807599999999999,-439.103193,-439.09475199999997,-439.093808,-439.136382,31.552,-1761.471101265,-1772.1720122421,-1782.247924255,-1639.1639495841
gdb_1171,CC(O)(CN)C#N,4.15926,1.89126,1.76673,5.7183,57.27,-0.271,0.0247,0.2957,777.5164,0.124491,-341.841438,-341.833463,-341.832519,-341.873087,28.987,-1392.985266285,-1401.311683206,-1409.6098622220002,-1294.599385193
gdb_66504,CC12C3N1C1C=C3CC21,3.42096,1.9187599999999998,1.7298799999999999,2.259,79.74,-0.20199999999999999,-0.0833,0.1188,862.5102,0.148324,-364.655532,-364.648866,-364.647921,-364.685972,28.232,-1753.9115003420002,-1765.727494812,-1775.8027793160002,-1630.391373764
gdb_40244,C1CC11OCOC2CC12,2.91185,1.63968,1.26284,1.7576,75.1,-0.2424,0.0805,0.3229,1033.5155,0.160578,-422.99296799999996,-422.985561,-422.984617,-423.024637,30.125,-1840.9080930841,-1853.14702862,-1863.8159366379998,-1711.269753756
gdb_21256,COc1cc(n[nH]1)O,5.51625,1.38477,1.11476,2.3729,59.87,-0.2079,0.0473,0.2552,1002.8103,0.108029,-415.86901800000004,-415.86143300000003,-415.86048900000003,-415.900927,27.443,-1370.110680708,-1377.793273395,-1385.497828897,-1275.8757716511
gdb_125742,Cc1c(noc1C#C)C,3.3042199999999995,1.2757,0.93099,3.2952,82.98,-0.2392,-0.037000000000000005,0.2022,1221.003,0.12221099999999999,-400.730215,-400.721262,-400.720318,-400.763841,32.393,-1664.44252214,-1673.04567053,-1681.9355905329999,-1556.0365773360002
gdb_31480,C#Cc1coc(n1)CO,3.9579400000000002,1.02576,0.8187800000000001,2.5294,73.45,-0.2401,-0.0261,0.214,1312.0026,0.099752,-436.67894,-436.67043499999994,-436.669491,-436.714117,29.901999999999997,-1495.9337653160999,-1503.040304741,-1510.744232734,-1401.616025071
gdb_129256,N=C1OCC2=NC=NN12,3.45064,1.82243,1.20166,3.1844,66.14,-0.2744,-0.0366,0.2378,928.329,0.093208,-448.954255,-448.948043,-448.94709900000004,-448.985067,23.454,-1359.217124468,-1366.872734268,-1373.983666256,-1268.1774912391
gdb_56181,C1CC1(CCC(=O)N)O,3.7193,0.77144,0.69872,3.0989,75.94,-0.2383,0.0377,0.2761,1633.6905,0.168312,-440.30502199999995,-440.294381,-440.293437,-440.342191,37.728,-1887.7779953120998,-1898.8754919770001,-1910.137396,-1754.5973676791
gdb_47711,C1CNC(=O)NC(=O)N1,2.31498,1.6694799999999999,1.00546,5.6281,67.36,-0.2527,0.0132,0.2659,1116.3588,0.1282,-471.289932,-471.281905,-471.28095999999994,-471.32363,29.419,-1581.4431617281,-1590.6255009251001,-1599.514793419,-1472.210160062
gdb_76257,CC1C(O)C(=O)N1C=N,2.51785,1.41143,0.9854799999999999,4.0477,73.35,-0.2497,-0.0297,0.22,1187.1071,0.134613,-455.1598,-455.15036100000003,-455.14941699999997,-455.194499,33.031,-1648.3883318841001,-1657.573808626,-1667.056724634,-1533.40609276
gdb_72309,CC12CN=C3NC1C23O,2.32881,1.93718,1.54196,3.3960000000000004,74.0,-0.2171,-0.0557,0.1614,938.6301,0.13431600000000002,-417.859917,-417.851958,-417.85101299999997,-417.891677,31.421,-1596.8849032,-1606.9997207710999,-1616.48200927,-1480.314438797
gdb_125592,Cc1c(=O)[nH]nc(n1)C,3.05272,1.44252,0.9915299999999999,1.6253,76.18,-0.24100000000000002,-0.0697,0.1713,1158.7797,0.12455999999999999,-434.118983,-434.110618,-434.10967400000004,-434.152004,30.636,-1610.84697845,-1619.817847114,-1628.7077671170002,-1501.445176863
gdb_99832,NC(=O)C(N)(CO)C#C,1.86493,1.5697,1.22908,2.6197,70.81,-0.24100000000000002,0.0045,0.2455,1109.8397,0.134728,-455.132593,-455.122816,-455.121871,-455.16689800000006,36.624,-1631.315694521,-1640.289073221,-1649.77136172,-1516.086216851
gdb_11388,[NH3+]C[C-]1OC(=O)C=C1,2.74137,1.4603700000000002,0.9575899999999999,2.6851,70.94,-0.2482,-0.0743,0.1739,1175.5207,0.11566400000000002,-399.838282,-399.82879199999996,-399.827848,-399.873682,31.982,-1499.4277354279998,-1506.8041037231,-1515.1016552301,-1401.0060863229999
gdb_24250,C1C2CC3=C(OC=C3)N12,3.88544,1.65088,1.2658200000000002,2.1167,74.35,-0.1984,0.0237,0.222,960.5867,0.12767699999999998,-400.741331,-400.735041,-400.734097,-400.77182400000004,25.831,-1671.4179121841,-1681.6921170411,-1690.582037044,-1561.0459816829998
gdb_75971,CN1C(=O)CCNC1=O,2.20433,1.9285599999999998,1.06666,3.3329,70.28,-0.2568,-0.0086,0.2482,1085.5389,0.138152,-455.236516,-455.228107,-455.22716299999996,-455.27005099999997,30.56,-1696.5283123279999,-1706.36012334,-1715.8430393479998,-1580.8156527279998
gdb_31467,COc1cc(co1)C#N,6.992789999999999,0.87923,0.78492,5.5357,72.67,-0.2239,-0.0258,0.1981,1361.8137,0.100989,-436.717739,-436.709568,-436.70862400000004,-436.75157199999995,28.723000000000003,-1520.2804870071,-1527.5966144381,-1535.3005424310002,-1425.1193746661
gdb_129362,N=COCC1=NNC=N1,4.30481,0.9599200000000001,0.8485299999999999,5.2173,68.75,-0.2562,-0.0058,0.2504,1313.0605,0.114874,-450.14022,-450.132242,-450.1312980000001,-450.174447,27.729,-1475.569215739,-1483.8937501331,-1492.1906741310002,-1373.301563973
gdb_52594,CC#CC(C)(C#C)C#N,2.04047,1.09794,0.9155700000000001,4.1332,83.87,-0.27,0.0108,0.2808,1387.2799,0.120093,-363.558001,-363.54748,-363.546536,-363.59490800000003,36.226,-1693.0525399771,-1700.6723817641,-1709.5623017670002,-1586.961475874
gdb_9117,CCC#CC(=O)C#N,3.96806,0.96745,0.7853600000000001,5.3862,72.13,-0.2964,-0.105,0.1913,1375.3676,0.093335,-361.455461,-361.446725,-361.445781,-361.491985,28.549,-1396.2225852160998,-1402.2956173181,-1409.407176815,-1312.1332416711
gdb_42384,C#CC(=N)NC(=O)C#C,3.3615,0.97151,0.75369,5.3915,77.35,-0.2605,-0.0621,0.1983,1391.8667,0.086447,-415.556772,-415.54762,-415.546676,-415.59171299999997,32.157,-1407.3439272229998,-1413.155915581,-1420.266847569,-1319.511492493
gdb_29659,Cn1c(c(oc1=O)N)N,2.4193599999999997,1.6790200000000002,1.00512,4.7034,68.71,-0.1889,0.0465,0.2354,1127.5183,0.125115,-471.25191500000005,-471.242909,-471.24196500000005,-471.285443,32.717,-1557.587152075,-1566.155159961,-1575.045079964,-1448.247473879
gdb_46183,O=C1OCC1(C#C)C#N,1.9261599999999999,1.6673799999999999,1.30195,4.4092,65.35,-0.2922,-0.0318,0.2604,1011.2179,0.075894,-435.46859900000004,-435.4605,-435.45955599999996,-435.50167000000005,28.579,-1364.2855146611,-1369.8697172519999,-1376.387653235,-1282.017202234
gdb_34017,C#CC12CC1CCCC2,2.96844,1.27916,1.10418,1.0067,88.86,-0.2345,0.0551,0.2896,1196.9906,0.184099,-349.931591,-349.923233,-349.92228900000003,-349.964089,33.79,-2075.4025588031,-2088.8230937861,-2100.677993814,-1933.4255100081
gdb_101028,CCC1(CC1)C(C)CO,2.46488,0.9606399999999999,0.9192799999999999,1.4439,88.48,-0.2613,0.0797,0.341,1493.0121,0.227253,-389.478472,-389.467419,-389.466475,-389.514609,41.147,-2281.2142156411,-2296.4971973361,-2310.724081384,-2114.5227248810997
gdb_106909,CCC12CN1C(=O)C=C2,3.04141,1.2970700000000002,1.22042,4.4458,77.93,-0.2502,-0.0527,0.1975,1114.0142,0.147912,-401.965819,-401.957701,-401.956757,-401.998622,30.962,-1811.943532662,-1822.847756555,-1832.9236685679998,-1689.650186179
gdb_6836,CC1(O)COC1CO,3.33035,1.45466,1.29945,3.5367,63.85,-0.2482,0.054000000000000006,0.3023,1012.0662,0.151945,-422.04950599999995,-422.040684,-422.03974000000005,-422.083009,32.27,-1643.5583951110998,-1654.0195976501002,-1664.0961371720002,-1523.9420020220002
gdb_45776,O=C1NC=NC1CC#N,3.4397599999999997,1.13939,0.8905799999999999,5.6928,67.15,-0.2678,-0.0396,0.2283,1207.0302,0.102368,-432.926993,-432.91919,-432.918246,-432.960188,27.861,-1490.714145454,-1498.2605686881,-1505.9644966810001,-1394.792492205
gdb_9287,CCC(O)COC=N,5.72245,0.90935,0.8304600000000001,4.6186,70.91,-0.25,0.0324,0.2824,1398.4539,0.16353199999999998,-402.194991,-402.185386,-402.184442,-402.229926,33.681,-1722.5806034810998,-1733.4390192170001,-1744.108554744,-1597.1252391470002
gdb_27800,CC1=NC(=N)NC(O)=N1,2.01375,1.95442,0.9979100000000001,3.3156,72.65,-0.2292,-0.0331,0.1961,1123.4024,0.11479,-450.200989,-450.19317199999995,-450.192228,-450.233536,29.234,-1513.70231016,-1522.1278735029998,-1530.424797501,-1410.3804432739998
gdb_5696,c1c[nH]c2c1CCO2,4.78009,2.07825,1.47823,0.5987,66.78,-0.1708,0.0611,0.2318,812.6976,0.12213399999999999,-362.685924,-362.679511,-362.678567,-362.71646499999997,24.729,-1540.4975719689999,-1549.805412966,-1558.102964473,-1439.2828803051002
gdb_126836,CCn1nc(nn1)C=O,5.08857,0.9331,0.8362700000000001,5.7064,70.98,-0.2685,-0.0693,0.1991,1347.237,0.11272,-450.12362199999995,-450.11534800000004,-450.114404,-450.157825,28.359,-1465.1538213570002,-1473.292613087,-1481.589537085,-1362.871109375
gdb_114119,CCC1CC2(CC)CC12,3.75826,0.8604799999999999,0.78914,0.2713,93.51,-0.2403,0.0871,0.3274,1617.4612,0.22860999999999998,-352.342268,-352.332243,-352.331299,-352.377194,38.242,-2332.4208325679997,-2348.3495210241,-2362.576405072,-2165.225452081
gdb_1122,CC(C)NC(=O)C,4.6446,1.45012,1.4313200000000001,3.4322,65.8,-0.2393,0.0393,0.2786,972.5251,0.157934,-327.026488,-327.017308,-327.016364,-327.062373,31.389,-1657.367358165,-1667.6039124820002,-1677.681079513,-1541.891269458
